ae
29, 51.2, 42.3, 51.2, 51.2, 47.9, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 0.000001, 0.004277, 0.017574, 0.001020, 0.001427, 0.001552, 0.001600, 0.001804, 0.002446, 0.003660, 0.004750, 0.006809, 0.010630, 0.015733, 0.025574, 0.038565, 0.056771, 0.082330, 0.115820, 0.171248, 0.426632, 0.720006, 1.583445, 2.942943, 0.044034
30, 51.0, 42.1, 51.0, 51.0, 47.7, 42.1, 42.1, 42.1, 42.1, 42.1, 42.1, 42.1, 42.1, 42.1, 42.1, 42.1, 42.1, 42.1, 42.1, 42.1, 42.1, 42.1, 42.1, 0.000000, 0.002868, 0.016635, 0.000986, 0.001361, 0.001534, 0.001614, 0.001684, 0.002481, 0.003561, 0.004946, 0.006964, 0.010861, 0.016312, 0.026131, 0.038668, 0.057738, 0.083504, 0.115750, 0.167084, 0.419671, 0.695409, 1.570499, 2.896754, 0.051879
31, 51.3, 42.4, 51.3, 51.3, 48.0, 42.4, 42.4, 42.4, 42.4, 42.4, 42.4, 42.4, 42.4, 42.4, 42.4, 42.4, 42.4, 42.4, 42.4, 42.4, 42.4, 42.4, 42.4, 0.000001, 0.004305, 0.026528, 0.001421, 0.001421, 0.001506, 0.001584, 0.001827, 0.002345, 0.003662, 0.004776, 0.006961, 0.010884, 0.015965, 0.026278, 0.039818, 0.058158, 0.081682, 0.116536, 0.167911, 0.416909, 0.695354, 1.557452, 2.885917, 0.081498
32, 51.2, 42.3, 51.2, 51.2, 47.9, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 0.000000, 0.002847, 0.017509, 0.001095, 0.001448, 0.001519, 0.001655, 0.001817, 0.002475, 0.003676, 0.004934, 0.006888, 0.011132, 0.016303, 0.026261, 0.039368, 0.057386, 0.083490, 0.117114, 0.166657, 0.418679, 0.702924, 1.549905, 2.905450, 0.066422
33, 51.2, 42.3, 51.2, 51.2, 47.9, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 42.3, 0.000000, 0.002910, 0.018063, 0.001146, 0.001406, 0.001572, 0.001665, 0.001854, 0.002534, 0.003868, 0.005043, 0.007419, 0.010821, 0.016049, 0.025912, 0.038819, 0.057414, 0.081427, 0.119091, 0.167675, 0.420592, 0.698830, 1.570695, 2.920566, 0.074691
34, 57.4, 44.9, 57.4, 53.8, 50.5, 44.9, 44.9, 44.9, 44.9, 44.9, 44.9, 44.9, 44.9, 44.9, 44.9, 44.9, 44.9, 44.9, 44.9, 44.9, 44.9, 44.9, 44.9, 0.000000, 0.003257, 0.024000, 0.001120, 0.001495, 0.001586, 0.001743, 0.001890, 0.002711, 0.003719, 0.005276, 0.007518, 0.016343, 0.016695, 0.031711, 0.042766, 0.063526, 0.091691, 0.125717, 0.171872, 0.418824, 0.700704, 1.587711, 2.924488, 0.057134
35, 57.7, 45.4, 57.7, 54.3, 51.0, 45.4, 45.4, 45.4, 45.4, 45.4, 45.4, 45.4, 45.4, 45.4, 45.4, 45.4, 45.4, 45.4, 45.4, 45.4, 45.4, 45.4, 45.4, 0.000000, 0.003020, 0.019070, 0.001202, 0.001489, 0.001542, 0.001731, 0.001881, 0.002682, 0.003890, 0.005526, 0.007568, 0.011877, 0.017715, 0.027506, 0.040779, 0.059377, 0.085299, 0.117138, 0.168546, 0.428662, 0.716851, 1.636925, 3.004835, 0.050505
36, 57.6, 48.7, 57.6, 57.6, 54.3, 48.7, 48.7, 48.7, 48.7, 48.7, 48.7, 48.7, 48.7, 48.7, 48.7, 48.7, 48.7, 48.7, 48.7, 48.7, 48.7, 48.7, 48.7, 0.000001, 0.004855, 0.031344, 0.001900, 0.002406, 0.002857, 0.002415, 0.002060, 0.002819, 0.004214, 0.005757, 0.011364, 0.013867, 0.018811, 0.035105, 0.045265, 0.067649, 0.093522, 0.125358, 0.179446, 0.442839, 0.755392, 1.813947, 3.334606, 0.073747
graphstate
28, 64.1, 52.0, 64.0, 63.5, 51.2, 46.0, 51.2, 57.6, 48.2, 48.4, 46.7, 46.7, 46.2, 46.2, 46.2, 46.2, 46.2, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 0.000000, 0.002783, 0.016435, 0.001486, 0.001859, 0.002793, 0.005145, 0.004367, 0.005881, 0.009826, 0.012353, 0.019594, 0.025860, 0.033998, 0.061938, 0.083077, 0.130468, 0.188976, 0.247851, 0.341211, 0.701773, 1.174617, 2.337151, 4.010205, 0.000000
29, 76.7, 57.8, 70.3, 65.6, 64.1, 64.8, 53.2, 54.2, 63.6, 53.2, 53.0, 53.0, 53.0, 52.7, 53.2, 52.7, 52.7, 52.7, 52.5, 49.6, 49.6, 49.6, 49.6, 0.000000, 0.005791, 0.020814, 0.001898, 0.002194, 0.003925, 0.004139, 0.003832, 0.011331, 0.014756, 0.028723, 0.040069, 0.053545, 0.077498, 0.104748, 0.155526, 0.159953, 0.281509, 0.378248, 0.586375, 0.992791, 2.222457, 4.969808, 9.186622, 0.039291
