ae
31, 1, 4, 4, 4, 4, 4, 4, 4, 3,
31, 0, 3, 6, 9, 12, 15, 18, 21, 16,
42, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3,
42, 0, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 22, 24, 26, 28, 30, 32, 34, 36, 38,
31, 1, 3, 3, 3, 3, 3, 3, 3, 3,
31, 0, 2, 4, 6, 8, 10, 12, 14, 16,
42, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,
42, 0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38,
ghz
31, 1, 2, 4, 4, 4, 4, 4, 4, 4,
31, 0, 1, 5, 7, 9, 11, 13, 15, 17,
42, 1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,
42, 0, 1, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 37, 39,
31, 1, 2, 2, 2, 2, 2, 2, 2, 2,
31, 0, 1, 2, 3, 4, 5, 6, 7, 8,
42, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,
42, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19,
graphstate
31, 1, 2, 2, 2, 2, 2, 2, 2, 2,
31, 0, 1, 2, 3, 4, 5, 6, 7, 8,
42, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,
42, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19,
31, 1, 2, 2, 2, 2, 2, 2, 2, 2,
31, 0, 1, 2, 3, 4, 5, 6, 7, 8,
42, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,
42, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19,
qft
31, 1, 2, 3, 3, 3, 3, 3, 3, 3,
31, 0, 1, 3, 5, 7, 9, 11, 13, 15,
42, 1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5,
42, 0, 2, 6, 9, 12, 15, 18, 21, 24, 27, 30, 33, 36, 39, 42, 45, 48, 50, 53, 57,
31, 1, 2, 2, 2, 2, 2, 2, 2, 2,
31, 0, 1, 2, 3, 4, 5, 6, 7, 8,
42, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3,
42, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 23,
qpeexactm
31, 1, 3, 3, 3, 3, 3, 3, 3, 3,
31, 0, 2, 4, 6, 8, 10, 12, 14, 16,
42, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,
42, 0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38,
31, 1, 1, 2, 2, 2, 2, 2, 2, 2,
31, 0, 0, 1, 2, 3, 4, 5, 6, 7,
42, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,
42, 0, 0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36,
su2random
31, 1, 7, 7, 7, 7, 7, 7, 7, 7,
31, 0, 6, 12, 18, 24, 30, 36, 42, 48,
42, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7,
42, 0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 66, 72, 78, 84, 90, 96, 102, 108, 114,
31, 1, 5, 5, 5, 5, 5, 5, 5, 6,
31, 0, 4, 8, 12, 16, 20, 24, 28, 32,
42, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7,
42, 0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48, 59, 70, 75, 80, 81, 90, 98,
